system:index,deforestationHistogram 2000-2010,deforestationHistogram 2000-2018,deforestationHistogram 2010-2018,forestHistogram 2000,forestHistogram 2010,forestHistogram 2018,plotID,reforestationHistogram 2000-2010,reforestationHistogram 2000-2018,reforestationHistogram 2010-2018,.geo
000000000000000002ff,"{type=[[0.0, 954.3215686274511], [1.0, 14.0]]}","{type=[[0.0, 954.3215686274511], [1.0, 14.0]]}","{type=[[0.0, 968.321568627451]]}","{type=[[0.0, 83.8156862745098], [1.0, 884.5058823529414]]}","{type=[[0.0, 97.81568627450979], [1.0, 870.5058823529414]]}","{type=[[0.0, 97.81568627450979], [1.0, 870.5058823529414]]}",522668052,"{type=[[0.0, 968.321568627451]]}","{type=[[0.0, 968.321568627451]]}","{type=[[0.0, 968.321568627451]]}",
00000000000000000300,"{type=[[0.0, 971.6196078431374]]}","{type=[[0.0, 908.6745098039218], [1.0, 62.94509803921569]]}","{type=[[0.0, 909.6745098039218], [1.0, 62.94509803921569]]}","{type=[[0.0, 525.4392156862746], [1.0, 446.1803921568627]]}","{type=[[0.0, 525.4392156862746], [1.0, 447.1803921568627]]}","{type=[[0.0, 588.38431372549], [1.0, 384.2352941176471]]}",522930493,"{type=[[0.0, 971.6196078431374]]}","{type=[[0.0, 971.6196078431374]]}","{type=[[0.0, 972.6196078431374]]}",
00000000000000000307,"{type=[[0.0, 955.1254901960784], [1.0, 9.505882352941176]]}","{type=[[0.0, 955.1254901960784], [1.0, 9.505882352941176]]}","{type=[[0.0, 964.6313725490195]]}","{type=[[0.0, 353.98823529411766], [1.0, 610.6431372549018]]}","{type=[[0.0, 363.49411764705883], [1.0, 601.1372549019607]]}","{type=[[0.0, 363.49411764705883], [1.0, 601.1372549019607]]}",522556459,"{type=[[0.0, 964.6313725490195]]}","{type=[[0.0, 964.6313725490195]]}","{type=[[0.0, 964.6313725490195]]}",
00000000000000000104,"{type=[[0.0, 973.1137254901961]]}","{type=[[0.0, 941.6156862745098], [1.0, 31.498039215686276]]}","{type=[[0.0, 941.6156862745098], [1.0, 31.498039215686276]]}","{type=[[0.0, 28.0], [1.0, 945.1137254901961]]}","{type=[[0.0, 28.0], [1.0, 945.1137254901961]]}","{type=[[0.0, 59.498039215686276], [1.0, 913.6156862745098]]}",522937235,"{type=[[0.0, 973.1137254901961]]}","{type=[[0.0, 973.1137254901961]]}","{type=[[0.0, 973.1137254901961]]}",
00000000000000000105,"{type=[[0.0, 964.5568627450982]]}","{type=[[0.0, 964.5568627450982]]}","{type=[[0.0, 964.5568627450982]]}","{type=[[0.0, 30.929411764705875], [1.0, 933.6274509803924]]}","{type=[[0.0, 30.929411764705875], [1.0, 933.6274509803924]]}","{type=[[0.0, 30.929411764705875], [1.0, 933.6274509803924]]}",522714150,"{type=[[0.0, 964.5568627450982]]}","{type=[[0.0, 964.5568627450982]]}","{type=[[0.0, 964.5568627450982]]}",
00000000000000000106,"{type=[[0.0, 970.7529411764705]]}","{type=[[0.0, 970.7529411764705]]}","{type=[[0.0, 970.7529411764705]]}","{type=[[0.0, 567.5882352941175], [1.0, 403.164705882353]]}","{type=[[0.0, 567.5882352941175], [1.0, 403.164705882353]]}","{type=[[0.0, 567.5882352941175], [1.0, 403.164705882353]]}",522681342,"{type=[[0.0, 970.7529411764705]]}","{type=[[0.0, 970.7529411764705]]}","{type=[[0.0, 970.7529411764705]]}",
00000000000000000145,"{type=[[0.0, 937.2862745098037], [1.0, 13.847058823529412]]}","{type=[[0.0, 886.3725490196076], [1.0, 64.76078431372548]]}","{type=[[0.0, 900.219607843137], [1.0, 50.91372549019608]]}","{type=[[0.0, 1.0901960784313725], [1.0, 950.043137254902]]}","{type=[[0.0, 14.937254901960785], [1.0, 936.1960784313725]]}","{type=[[0.0, 65.85098039215686], [1.0, 885.2823529411762]]}",522228889,"{type=[[0.0, 951.1333333333331]]}","{type=[[0.0, 951.1333333333331]]}","{type=[[0.0, 951.1333333333331]]}",
00000000000000000156,"{type=[[0.0, 976.2274509803922], [1.0, 2.0]]}","{type=[[0.0, 974.2274509803924], [1.0, 4.0]]}","{type=[[0.0, 976.227450980392], [1.0, 2.0]]}","{type=[[0.0, 345.3058823529412], [1.0, 632.921568627451]]}","{type=[[0.0, 347.3058823529412], [1.0, 630.921568627451]]}","{type=[[0.0, 349.3058823529412], [1.0, 628.921568627451]]}",523521211,"{type=[[0.0, 978.2274509803925]]}","{type=[[0.0, 978.2274509803925]]}","{type=[[0.0, 978.2274509803925]]}",
00000000000000000157,"{type=[[0.0, 981.5686274509806]]}","{type=[[0.0, 981.5686274509806]]}","{type=[[0.0, 981.5686274509806]]}","{type=[[0.0, 216.56078431372543], [1.0, 765.007843137255]]}","{type=[[0.0, 216.56078431372543], [1.0, 765.007843137255]]}","{type=[[0.0, 216.56078431372543], [1.0, 765.007843137255]]}",523514654,"{type=[[0.0, 981.5686274509806]]}","{type=[[0.0, 981.5686274509806]]}","{type=[[0.0, 981.5686274509806]]}",
00000000000000000158,"{type=[[0.0, 971.0862745098037]]}","{type=[[0.0, 969.086274509804], [1.0, 2.0]]}","{type=[[0.0, 969.086274509804], [1.0, 2.0]]}","{type=[[0.0, 182.3921568627451], [1.0, 788.6941176470589]]}","{type=[[0.0, 182.3921568627451], [1.0, 788.6941176470589]]}","{type=[[0.0, 184.3921568627451], [1.0, 786.6941176470589]]}",523160349,"{type=[[0.0, 971.0862745098037]]}","{type=[[0.0, 971.0862745098037]]}","{type=[[0.0, 971.0862745098037]]}",
00000000000000000159,"{type=[[0.0, 965.9764705882358]]}","{type=[[0.0, 965.9764705882358]]}","{type=[[0.0, 965.9764705882358]]}","{type=[[0.0, 248.55294117647063], [1.0, 717.423529411765]]}","{type=[[0.0, 248.55294117647063], [1.0, 717.423529411765]]}","{type=[[0.0, 248.55294117647063], [1.0, 717.423529411765]]}",522950396,"{type=[[0.0, 965.9764705882358]]}","{type=[[0.0, 965.9764705882358]]}","{type=[[0.0, 965.9764705882358]]}",
0000000000000000015a,"{type=[[0.0, 969.9882352941174], [1.0, 3.0]]}","{type=[[0.0, 969.9882352941174], [1.0, 3.0]]}","{type=[[0.0, 972.9882352941175]]}","{type=[[0.0, 286.7058823529412], [1.0, 686.2823529411763]]}","{type=[[0.0, 289.7058823529412], [1.0, 683.2823529411763]]}","{type=[[0.0, 289.7058823529412], [1.0, 683.2823529411763]]}",523002885,"{type=[[0.0, 972.9882352941175]]}","{type=[[0.0, 972.9882352941175]]}","{type=[[0.0, 972.9882352941175]]}",
0000000000000000015b,"{type=[[0.0, 966.9803921568624]]}","{type=[[0.0, 966.9803921568624]]}","{type=[[0.0, 966.9803921568624]]}","{type=[[0.0, 304.58039215686273], [1.0, 662.4]]}","{type=[[0.0, 304.58039215686273], [1.0, 662.4]]}","{type=[[0.0, 304.58039215686273], [1.0, 662.4]]}",522687963,"{type=[[0.0, 966.9803921568624]]}","{type=[[0.0, 966.9803921568624]]}","{type=[[0.0, 966.9803921568624]]}",
0000000000000000015c,"{type=[[0.0, 953.929411764706], [1.0, 6.0]]}","{type=[[0.0, 953.929411764706], [1.0, 6.0]]}","{type=[[0.0, 959.929411764706]]}","{type=[[0.0, 125.70588235294117], [1.0, 834.2235294117646]]}","{type=[[0.0, 131.7058823529412], [1.0, 828.2235294117646]]}","{type=[[0.0, 131.7058823529412], [1.0, 828.2235294117646]]}",522628910,"{type=[[0.0, 959.929411764706]]}","{type=[[0.0, 959.929411764706]]}","{type=[[0.0, 959.929411764706]]}",
0000000000000000015d,"{type=[[0.0, 961.3960784313726], [1.0, 2.976470588235294]]}","{type=[[0.0, 958.9176470588235], [1.0, 5.454901960784314]]}","{type=[[0.0, 961.8941176470587], [1.0, 2.4784313725490197]]}","{type=[[0.0, 381.7176470588235], [1.0, 582.6549019607842]]}","{type=[[0.0, 384.6941176470588], [1.0, 579.678431372549]]}","{type=[[0.0, 387.17254901960786], [1.0, 577.1999999999999]]}",522635476,"{type=[[0.0, 964.3725490196077]]}","{type=[[0.0, 964.3725490196077]]}","{type=[[0.0, 964.3725490196077]]}",
0000000000000000015e,"{type=[[0.0, 964.7960784313723]]}","{type=[[0.0, 964.7960784313723]]}","{type=[[0.0, 964.7960784313723]]}","{type=[[0.0, 168.74117647058827], [1.0, 796.054901960784]]}","{type=[[0.0, 168.74117647058827], [1.0, 796.054901960784]]}","{type=[[0.0, 168.74117647058827], [1.0, 796.054901960784]]}",522589560,"{type=[[0.0, 964.7960784313723]]}","{type=[[0.0, 964.7960784313723]]}","{type=[[0.0, 964.7960784313723]]}",
0000000000000000015f,"{type=[[0.0, 962.8313725490195]]}","{type=[[0.0, 962.8313725490195]]}","{type=[[0.0, 962.8313725490195]]}","{type=[[0.0, 851.9686274509805], [1.0, 110.86274509803923]]}","{type=[[0.0, 851.9686274509805], [1.0, 110.86274509803923]]}","{type=[[0.0, 824.5882352941177], [1.0, 138.243137254902]]}",522458328,"{type=[[0.0, 962.8313725490195]]}","{type=[[0.0, 935.4509803921569], [1.0, 27.380392156862747]]}","{type=[[0.0, 935.4509803921569], [1.0, 27.380392156862747]]}",
00000000000000000160,"{type=[[0.0, 954.1490196078433], [1.0, 3.0]]}","{type=[[0.0, 954.1490196078433], [1.0, 3.0]]}","{type=[[0.0, 957.1490196078433]]}","{type=[[0.0, 764.5607843137257], [1.0, 192.58823529411765]]}","{type=[[0.0, 767.5607843137257], [1.0, 189.58823529411765]]}","{type=[[0.0, 767.5607843137257], [1.0, 189.58823529411765]]}",522425507,"{type=[[0.0, 957.1490196078433]]}","{type=[[0.0, 957.1490196078433]]}","{type=[[0.0, 957.1490196078433]]}",
00000000000000000161,"{type=[[0.0, 932.6705882352943]]}","{type=[[0.0, 932.6705882352943]]}","{type=[[0.0, 932.6705882352943]]}","{type=[[0.0, 143.96470588235294], [1.0, 788.7058823529413]]}","{type=[[0.0, 143.96470588235294], [1.0, 788.7058823529413]]}","{type=[[0.0, 143.96470588235294], [1.0, 788.7058823529413]]}",520549023,"{type=[[0.0, 932.6705882352943]]}","{type=[[0.0, 932.6705882352943]]}","{type=[[0.0, 932.6705882352943]]}",
00000000000000000162,"{type=[[0.0, 931.0313725490196]]}","{type=[[0.0, 931.0313725490196]]}","{type=[[0.0, 931.0313725490196]]}","{type=[[0.0, 39.46666666666666], [1.0, 891.564705882353]]}","{type=[[0.0, 39.46666666666666], [1.0, 891.564705882353]]}","{type=[[0.0, 39.46666666666666], [1.0, 891.564705882353]]}",520647467,"{type=[[0.0, 931.0313725490196]]}","{type=[[0.0, 931.0313725490196]]}","{type=[[0.0, 931.0313725490196]]}",
00000000000000000163,"{type=[[0.0, 934.0431372549019]]}","{type=[[0.0, 934.0431372549019]]}","{type=[[0.0, 934.0431372549019]]}","{type=[[0.0, 68.14509803921568], [1.0, 865.8980392156863]]}","{type=[[0.0, 68.14509803921568], [1.0, 865.8980392156863]]}","{type=[[0.0, 68.14509803921568], [1.0, 865.8980392156863]]}",520719638,"{type=[[0.0, 934.0431372549019]]}","{type=[[0.0, 934.0431372549019]]}","{type=[[0.0, 934.0431372549019]]}",
00000000000000000164,"{type=[[0.0, 934.0352941176466]]}","{type=[[0.0, 934.0352941176466]]}","{type=[[0.0, 934.0352941176466]]}","{type=[[0.0, 279.6313725490196], [1.0, 654.4039215686271]]}","{type=[[0.0, 279.6313725490196], [1.0, 654.4039215686271]]}","{type=[[0.0, 279.6313725490196], [1.0, 654.4039215686271]]}",520745881,"{type=[[0.0, 934.0352941176466]]}","{type=[[0.0, 934.0352941176466]]}","{type=[[0.0, 934.0352941176466]]}",
00000000000000000165,"{type=[[0.0, 929.0666666666668], [1.0, 4.0]]}","{type=[[0.0, 927.066666666667], [1.0, 6.0]]}","{type=[[0.0, 931.0666666666666], [1.0, 2.0]]}","{type=[[0.0, 71.58039215686274], [1.0, 861.4862745098039]]}","{type=[[0.0, 75.58039215686274], [1.0, 857.4862745098039]]}","{type=[[0.0, 77.58039215686273], [1.0, 855.4862745098039]]}",520706522,"{type=[[0.0, 933.0666666666667]]}","{type=[[0.0, 933.0666666666667]]}","{type=[[0.0, 933.0666666666667]]}",
00000000000000000166,"{type=[[0.0, 934.2509803921573]]}","{type=[[0.0, 934.2509803921573]]}","{type=[[0.0, 934.2509803921573]]}","{type=[[0.0, 114.3921568627451], [1.0, 819.858823529412]]}","{type=[[0.0, 114.3921568627451], [1.0, 819.858823529412]]}","{type=[[0.0, 114.3921568627451], [1.0, 819.858823529412]]}",520857430,"{type=[[0.0, 934.2509803921573]]}","{type=[[0.0, 934.2509803921573]]}","{type=[[0.0, 934.2509803921573]]}",
00000000000000000167,"{type=[[0.0, 931.2274509803922], [1.0, 4.0]]}","{type=[[0.0, 931.2274509803922], [1.0, 4.0]]}","{type=[[0.0, 935.2274509803922]]}","{type=[[0.0, 169.21176470588236], [1.0, 766.0156862745098]]}","{type=[[0.0, 173.21176470588236], [1.0, 762.0156862745098]]}","{type=[[0.0, 173.21176470588236], [1.0, 762.0156862745098]]}",520844308,"{type=[[0.0, 935.2274509803922]]}","{type=[[0.0, 935.2274509803922]]}","{type=[[0.0, 935.2274509803922]]}",
00000000000000000168,"{type=[[0.0, 935.1294117647059]]}","{type=[[0.0, 934.4980392156863], [1.0, 0.6313725490196078]]}","{type=[[0.0, 934.4980392156863], [1.0, 0.6313725490196078]]}","{type=[[0.0, 192.9843137254902], [1.0, 742.1450980392156]]}","{type=[[0.0, 192.9843137254902], [1.0, 742.1450980392156]]}","{type=[[0.0, 193.6156862745098], [1.0, 741.513725490196]]}",520863988,"{type=[[0.0, 935.1294117647059]]}","{type=[[0.0, 935.1294117647059]]}","{type=[[0.0, 935.1294117647059]]}",
00000000000000000169,"{type=[[0.0, 920.2509803921567], [1.0, 16.145098039215686]]}","{type=[[0.0, 920.2509803921567], [1.0, 16.145098039215686]]}","{type=[[0.0, 936.3960784313724]]}","{type=[[0.0, 146.156862745098], [1.0, 790.2392156862744]]}","{type=[[0.0, 162.3019607843137], [1.0, 774.0941176470587]]}","{type=[[0.0, 162.3019607843137], [1.0, 774.0941176470587]]}",520903358,"{type=[[0.0, 936.3960784313724]]}","{type=[[0.0, 936.3960784313724]]}","{type=[[0.0, 936.3960784313724]]}",
0000000000000000016a,"{type=[[0.0, 934.0862745098037], [1.0, 2.0]]}","{type=[[0.0, 934.0862745098037], [1.0, 2.0]]}","{type=[[0.0, 936.0862745098037]]}","{type=[[0.0, 285.56862745098033], [1.0, 650.5176470588237]]}","{type=[[0.0, 287.5686274509804], [1.0, 648.5176470588237]]}","{type=[[0.0, 287.5686274509804], [1.0, 648.5176470588237]]}",520988645,"{type=[[0.0, 936.0862745098037]]}","{type=[[0.0, 936.0862745098037]]}","{type=[[0.0, 936.0862745098037]]}",
0000000000000000016b,"{type=[[0.0, 939.8980392156868]]}","{type=[[0.0, 939.8980392156868]]}","{type=[[0.0, 939.8980392156868]]}","{type=[[0.0, 119.59607843137252], [1.0, 820.3019607843141]]}","{type=[[0.0, 119.59607843137252], [1.0, 820.3019607843141]]}","{type=[[0.0, 119.59607843137252], [1.0, 820.3019607843141]]}",521119860,"{type=[[0.0, 939.8980392156868]]}","{type=[[0.0, 939.8980392156868]]}","{type=[[0.0, 939.8980392156868]]}",
0000000000000000016c,"{type=[[0.0, 938.1921568627455], [1.0, 1.0549019607843138]]}","{type=[[0.0, 938.1921568627455], [1.0, 1.0549019607843138]]}","{type=[[0.0, 939.2470588235299]]}","{type=[[0.0, 255.81568627450983], [1.0, 683.43137254902]]}","{type=[[0.0, 256.8705882352942], [1.0, 682.3764705882357]]}","{type=[[0.0, 256.8705882352942], [1.0, 682.3764705882357]]}",521139556,"{type=[[0.0, 939.2470588235299]]}","{type=[[0.0, 939.2470588235299]]}","{type=[[0.0, 939.2470588235299]]}",
0000000000000000016d,"{type=[[0.0, 938.313725490196]]}","{type=[[0.0, 938.313725490196]]}","{type=[[0.0, 938.313725490196]]}","{type=[[0.0, 928.313725490196], [1.0, 10.0]]}","{type=[[0.0, 928.313725490196], [1.0, 10.0]]}","{type=[[0.0, 928.313725490196], [1.0, 10.0]]}",521205147,"{type=[[0.0, 938.313725490196]]}","{type=[[0.0, 938.313725490196]]}","{type=[[0.0, 938.313725490196]]}",
0000000000000000016e,"{type=[[0.0, 936.3411764705882]]}","{type=[[0.0, 936.3411764705882]]}","{type=[[0.0, 936.3411764705882]]}","{type=[[0.0, 30.623529411764704], [1.0, 905.7176470588236]]}","{type=[[0.0, 30.623529411764704], [1.0, 905.7176470588236]]}","{type=[[0.0, 30.623529411764704], [1.0, 905.7176470588236]]}",520896772,"{type=[[0.0, 936.3411764705882]]}","{type=[[0.0, 936.3411764705882]]}","{type=[[0.0, 936.3411764705882]]}",
0000000000000000016f,"{type=[[0.0, 935.0549019607848]]}","{type=[[0.0, 935.0549019607848]]}","{type=[[0.0, 935.0549019607848]]}","{type=[[0.0, 189.22352941176473], [1.0, 745.8313725490201]]}","{type=[[0.0, 189.22352941176473], [1.0, 745.8313725490201]]}","{type=[[0.0, 189.22352941176473], [1.0, 745.8313725490201]]}",521001746,"{type=[[0.0, 935.0549019607848]]}","{type=[[0.0, 935.0549019607848]]}","{type=[[0.0, 935.0549019607848]]}",
00000000000000000170,"{type=[[0.0, 935.0549019607845]]}","{type=[[0.0, 935.0549019607845]]}","{type=[[0.0, 935.0549019607845]]}","{type=[[0.0, 124.35686274509806], [1.0, 810.6980392156865]]}","{type=[[0.0, 124.35686274509806], [1.0, 810.6980392156865]]}","{type=[[0.0, 124.35686274509806], [1.0, 810.6980392156865]]}",520975501,"{type=[[0.0, 935.0549019607845]]}","{type=[[0.0, 935.0549019607845]]}","{type=[[0.0, 935.0549019607845]]}",
00000000000000000171,"{type=[[0.0, 938.7450980392159], [1.0, 1.0]]}","{type=[[0.0, 938.7450980392159], [1.0, 1.0]]}","{type=[[0.0, 939.7450980392158]]}","{type=[[0.0, 317.9803921568627], [1.0, 621.7647058823527]]}","{type=[[0.0, 318.9803921568627], [1.0, 620.7647058823527]]}","{type=[[0.0, 318.9803921568627], [1.0, 620.7647058823527]]}",521152644,"{type=[[0.0, 939.7450980392158]]}","{type=[[0.0, 939.7450980392158]]}","{type=[[0.0, 939.7450980392158]]}",
00000000000000000172,"{type=[[0.0, 947.2117647058823]]}","{type=[[0.0, 943.2117647058824], [1.0, 4.0]]}","{type=[[0.0, 943.2117647058824], [1.0, 4.0]]}","{type=[[0.0, 62.86274509803922], [1.0, 884.349019607843]]}","{type=[[0.0, 62.86274509803922], [1.0, 884.349019607843]]}","{type=[[0.0, 66.86274509803921], [1.0, 880.349019607843]]}",521670973,"{type=[[0.0, 947.2117647058823]]}","{type=[[0.0, 947.2117647058823]]}","{type=[[0.0, 947.2117647058823]]}",
00000000000000000173,"{type=[[0.0, 950.0823529411763]]}","{type=[[0.0, 939.5882352941175], [1.0, 10.494117647058822]]}","{type=[[0.0, 939.5882352941175], [1.0, 10.494117647058822]]}","{type=[[1.0, 950.0823529411763]]}","{type=[[1.0, 950.0823529411763]]}","{type=[[0.0, 10.494117647058822], [1.0, 939.5882352941175]]}",521762829,"{type=[[0.0, 950.0823529411763]]}","{type=[[0.0, 950.0823529411763]]}","{type=[[0.0, 950.0823529411763]]}",
00000000000000000174,"{type=[[0.0, 953.3803921568627]]}","{type=[[0.0, 953.3803921568627]]}","{type=[[0.0, 953.3803921568627]]}","{type=[[0.0, 442.49411764705883], [1.0, 510.8862745098039]]}","{type=[[0.0, 442.49411764705883], [1.0, 510.8862745098039]]}","{type=[[0.0, 442.49411764705883], [1.0, 510.8862745098039]]}",521900621,"{type=[[0.0, 953.3803921568627]]}","{type=[[0.0, 953.3803921568627]]}","{type=[[0.0, 953.3803921568627]]}",
00000000000000000175,"{type=[[0.0, 940.6745098039216]]}","{type=[[0.0, 931.6745098039218], [1.0, 9.0]]}","{type=[[0.0, 931.6745098039218], [1.0, 9.0]]}","{type=[[0.0, 216.44313725490193], [1.0, 724.2313725490197]]}","{type=[[0.0, 216.44313725490193], [1.0, 724.2313725490197]]}","{type=[[0.0, 225.44313725490193], [1.0, 715.2313725490197]]}",521329814,"{type=[[0.0, 940.6745098039216]]}","{type=[[0.0, 940.6745098039216]]}","{type=[[0.0, 940.6745098039216]]}",
00000000000000000176,"{type=[[0.0, 919.411764705882], [1.0, 24.0]]}","{type=[[0.0, 918.6627450980388], [1.0, 24.749019607843138]]}","{type=[[0.0, 942.6627450980386], [1.0, 0.7490196078431373]]}","{type=[[0.0, 332.6745098039215], [1.0, 610.7372549019608]]}","{type=[[0.0, 356.6745098039215], [1.0, 586.7372549019609]]}","{type=[[0.0, 357.42352941176466], [1.0, 585.9882352941178]]}",521493858,"{type=[[0.0, 943.411764705882]]}","{type=[[0.0, 943.411764705882]]}","{type=[[0.0, 943.411764705882]]}",
00000000000000000177,"{type=[[0.0, 951.7058823529413], [1.0, 2.235294117647059]]}","{type=[[0.0, 951.7058823529413], [1.0, 2.235294117647059]]}","{type=[[0.0, 953.9411764705884]]}","{type=[[0.0, 197.96078431372547], [1.0, 755.9803921568629]]}","{type=[[0.0, 200.19607843137254], [1.0, 753.7450980392159]]}","{type=[[0.0, 200.19607843137254], [1.0, 753.7450980392159]]}",522058103,"{type=[[0.0, 953.9411764705884]]}","{type=[[0.0, 953.9411764705884]]}","{type=[[0.0, 953.9411764705884]]}",
00000000000000000178,"{type=[[0.0, 947.6784313725493]]}","{type=[[0.0, 947.6784313725493]]}","{type=[[0.0, 947.6784313725493]]}","{type=[[0.0, 686.1764705882355], [1.0, 261.5019607843137]]}","{type=[[0.0, 686.1764705882355], [1.0, 261.5019607843137]]}","{type=[[0.0, 686.1764705882355], [1.0, 261.5019607843137]]}",521926897,"{type=[[0.0, 947.6784313725493]]}","{type=[[0.0, 947.6784313725493]]}","{type=[[0.0, 947.6784313725493]]}",
00000000000000000179,"{type=[[0.0, 954.4901960784316], [1.0, 1.0]]}","{type=[[0.0, 954.4901960784316], [1.0, 1.0]]}","{type=[[0.0, 955.4901960784316]]}","{type=[[0.0, 82.0235294117647], [1.0, 873.4666666666669]]}","{type=[[0.0, 83.0235294117647], [1.0, 872.4666666666669]]}","{type=[[0.0, 83.0235294117647], [1.0, 872.4666666666669]]}",521992510,"{type=[[0.0, 955.4901960784316]]}","{type=[[0.0, 955.4901960784316]]}","{type=[[0.0, 955.4901960784316]]}",
0000000000000000017a,"{type=[[0.0, 955.6235294117649]]}","{type=[[0.0, 955.6235294117649]]}","{type=[[0.0, 955.6235294117649]]}","{type=[[0.0, 30.717647058823527], [1.0, 924.9058823529411]]}","{type=[[0.0, 30.717647058823527], [1.0, 924.9058823529411]]}","{type=[[0.0, 30.717647058823527], [1.0, 924.9058823529411]]}",522156527,"{type=[[0.0, 955.6235294117649]]}","{type=[[0.0, 955.6235294117649]]}","{type=[[0.0, 955.6235294117649]]}",
0000000000000000017b,"{type=[[0.0, 958.2666666666664]]}","{type=[[0.0, 958.2666666666664]]}","{type=[[0.0, 958.2666666666664]]}","{type=[[0.0, 958.2666666666664]]}","{type=[[0.0, 958.2666666666664]]}","{type=[[0.0, 958.2666666666664]]}",522228712,"{type=[[0.0, 958.2666666666664]]}","{type=[[0.0, 958.2666666666664]]}","{type=[[0.0, 958.2666666666664]]}",
0000000000000000017c,"{type=[[0.0, 943.7333333333335]]}","{type=[[0.0, 936.7333333333335], [1.0, 7.0]]}","{type=[[0.0, 936.7333333333335], [1.0, 7.0]]}","{type=[[0.0, 159.98431372549018], [1.0, 783.749019607843]]}","{type=[[0.0, 159.98431372549018], [1.0, 783.749019607843]]}","{type=[[0.0, 166.98431372549018], [1.0, 776.749019607843]]}",521644783,"{type=[[0.0, 943.7333333333335]]}","{type=[[0.0, 943.7333333333335]]}","{type=[[0.0, 943.7333333333335]]}",
0000000000000000017d,"{type=[[0.0, 937.1882352941178], [1.0, 0.7843137254901961]]}","{type=[[0.0, 935.3921568627452], [1.0, 2.580392156862745]]}","{type=[[0.0, 936.1764705882355], [1.0, 1.7960784313725489]]}","{type=[[0.0, 353.00000000000006], [1.0, 584.9725490196081]]}","{type=[[0.0, 353.7843137254902], [1.0, 584.1882352941179]]}","{type=[[0.0, 355.5803921568628], [1.0, 582.3921568627453]]}",521185494,"{type=[[0.0, 937.972549019608]]}","{type=[[0.0, 937.972549019608]]}","{type=[[0.0, 937.972549019608]]}",
0000000000000000017e,"{type=[[0.0, 936.2627450980394]]}","{type=[[0.0, 936.2627450980394]]}","{type=[[0.0, 936.2627450980394]]}","{type=[[0.0, 343.87450980392157], [1.0, 592.3882352941176]]}","{type=[[0.0, 343.87450980392157], [1.0, 592.3882352941176]]}","{type=[[0.0, 343.87450980392157], [1.0, 592.3882352941176]]}",520962428,"{type=[[0.0, 936.2627450980394]]}","{type=[[0.0, 936.2627450980394]]}","{type=[[0.0, 936.2627450980394]]}",
0000000000000000017f,"{type=[[0.0, 923.7843137254902], [1.0, 12.0]]}","{type=[[0.0, 908.7843137254902], [1.0, 27.0]]}","{type=[[0.0, 920.7843137254902], [1.0, 15.0]]}","{type=[[0.0, 102.27843137254902], [1.0, 833.5058823529411]]}","{type=[[0.0, 114.27843137254902], [1.0, 821.505882352941]]}","{type=[[0.0, 129.27843137254902], [1.0, 806.505882352941]]}",521113344,"{type=[[0.0, 935.7843137254903]]}","{type=[[0.0, 935.7843137254903]]}","{type=[[0.0, 935.7843137254903]]}",
00000000000000000180,"{type=[[0.0, 937.7450980392158]]}","{type=[[0.0, 937.7450980392158]]}","{type=[[0.0, 937.7450980392158]]}","{type=[[0.0, 104.10980392156863], [1.0, 833.6352941176472]]}","{type=[[0.0, 104.10980392156863], [1.0, 833.6352941176472]]}","{type=[[0.0, 104.10980392156863], [1.0, 833.6352941176472]]}",521257707,"{type=[[0.0, 937.7450980392158]]}","{type=[[0.0, 937.7450980392158]]}","{type=[[0.0, 937.7450980392158]]}",
00000000000000000181,"{type=[[0.0, 936.8313725490196], [1.0, 1.0]]}","{type=[[0.0, 936.8313725490196], [1.0, 1.0]]}","{type=[[0.0, 937.83137254902]]}","{type=[[0.0, 21.654901960784308], [1.0, 916.1764705882357]]}","{type=[[0.0, 22.654901960784308], [1.0, 915.1764705882357]]}","{type=[[0.0, 22.654901960784308], [1.0, 915.1764705882357]]}",521192096,"{type=[[0.0, 937.83137254902]]}","{type=[[0.0, 937.83137254902]]}","{type=[[0.0, 937.83137254902]]}",
00000000000000000182,"{type=[[0.0, 940.564705882353]]}","{type=[[0.0, 940.564705882353]]}","{type=[[0.0, 940.564705882353]]}","{type=[[0.0, 20.94117647058824], [1.0, 919.6235294117648]]}","{type=[[0.0, 20.94117647058824], [1.0, 919.6235294117648]]}","{type=[[0.0, 20.94117647058824], [1.0, 919.6235294117648]]}",521329878,"{type=[[0.0, 940.564705882353]]}","{type=[[0.0, 940.564705882353]]}","{type=[[0.0, 940.564705882353]]}",
00000000000000000183,"{type=[[0.0, 942.7450980392152]]}","{type=[[0.0, 942.7450980392152]]}","{type=[[0.0, 942.7450980392152]]}","{type=[[0.0, 157.2039215686275], [1.0, 785.5411764705882]]}","{type=[[0.0, 157.2039215686275], [1.0, 785.5411764705882]]}","{type=[[0.0, 157.2039215686275], [1.0, 785.5411764705882]]}",521408606,"{type=[[0.0, 942.7450980392152]]}","{type=[[0.0, 942.7450980392152]]}","{type=[[0.0, 942.7450980392152]]}",
